Train: total=51501 -> class0=26021, class1=25480
Test:  total=17166 -> class0=8673, class1=8493
Train class0 ratio = 75.00%
Train class1 ratio = 75.00%
Enter the number of hidden layers: 2
Enter the number of neurons in hidden layer 1: 32
Enter the number of neurons in hidden layer 2: 16
Iter 966   J = 0.62074   Acc_train = 65.1133 %
Iter 967   J = 0.62109   Acc_train = 64.6162 %
Iter 968   J = 0.6206   Acc_train = 65.1347 %
Iter 969   J = 0.62095   Acc_train = 64.6453 %
Iter 970   J = 0.62042   Acc_train = 65.1444 %
Iter 971   J = 0.62077   Acc_train = 64.6784 %
Iter 972   J = 0.62022   Acc_train = 65.1716 %
Iter 973   J = 0.62056   Acc_train = 64.6881 %
Iter 974   J = 0.61999   Acc_train = 65.1968 %
Iter 975   J = 0.62033   Acc_train = 64.7094 %
Iter 976   J = 0.61974   Acc_train = 65.2259 %
Iter 977   J = 0.62008   Acc_train = 64.7677 %
Iter 978   J = 0.61947   Acc_train = 65.2434 %
Iter 979   J = 0.61981   Acc_train = 64.7949 %
Iter 980   J = 0.61919   Acc_train = 65.2919 %
Iter 981   J = 0.61954   Acc_train = 64.8337 %
Iter 982   J = 0.6189   Acc_train = 65.3308 %
Iter 983   J = 0.61926   Acc_train = 64.8686 %
Iter 984   J = 0.61862   Acc_train = 65.3618 %
Iter 985   J = 0.61898   Acc_train = 64.9191 %
Iter 986   J = 0.61834   Acc_train = 65.3871 %
Iter 987   J = 0.61872   Acc_train = 64.9405 %
Iter 988   J = 0.61806   Acc_train = 65.4201 %
Iter 989   J = 0.61845   Acc_train = 64.9696 %
Iter 990   J = 0.6178   Acc_train = 65.4512 %
Iter 991   J = 0.6182   Acc_train = 65.0007 %
Iter 992   J = 0.61755   Acc_train = 65.4609 %
Iter 993   J = 0.61796   Acc_train = 65.0259 %
Iter 994   J = 0.6173   Acc_train = 65.5094 %
Iter 995   J = 0.61773   Acc_train = 65.0492 %
Iter 996   J = 0.61707   Acc_train = 65.5308 %
Iter 997   J = 0.61751   Acc_train = 65.0822 %
Iter 998   J = 0.61685   Acc_train = 65.5618 %
Iter 999   J = 0.6173   Acc_train = 65.1055 %
Iter 1000   J = 0.61663   Acc_train = 65.5832 %
Iter 1001   J = 0.6171   Acc_train = 65.1269 %
Iter 1002   J = 0.61642   Acc_train = 65.6007 %
Iter 1003   J = 0.6169   Acc_train = 65.1405 %
Iter 1004   J = 0.61622   Acc_train = 65.6298 %
Iter 1005   J = 0.61671   Acc_train = 65.158 %
Iter 1006   J = 0.61602   Acc_train = 65.6628 %
Iter 1007   J = 0.61652   Acc_train = 65.1754 %
Iter 1008   J = 0.61583   Acc_train = 65.6667 %
Iter 1009   J = 0.61634   Acc_train = 65.1871 %
Iter 1010   J = 0.61563   Acc_train = 65.7036 %
Iter 1011   J = 0.61615   Acc_train = 65.222 %
Iter 1012   J = 0.61544   Acc_train = 65.756 %
Iter 1013   J = 0.61597   Acc_train = 65.2531 %
Iter 1014   J = 0.61525   Acc_train = 65.7793 %
Iter 1015   J = 0.61579   Acc_train = 65.2861 %
Iter 1016   J = 0.61506   Acc_train = 65.8007 %
Iter 1017   J = 0.6156   Acc_train = 65.3133 %
Iter 1018   J = 0.61487   Acc_train = 65.8143 %
Iter 1019   J = 0.61542   Acc_train = 65.3327 %
Iter 1020   J = 0.61468   Acc_train = 65.8395 %
Iter 1021   J = 0.61523   Acc_train = 65.356 %
Iter 1022   J = 0.61449   Acc_train = 65.8803 %
Iter 1023   J = 0.61505   Acc_train = 65.3735 %
Iter 1024   J = 0.61429   Acc_train = 65.8958 %
Iter 1025   J = 0.61487   Acc_train = 65.4104 %
Iter 1026   J = 0.6141   Acc_train = 65.923 %
Iter 1027   J = 0.61468   Acc_train = 65.4376 %
Iter 1028   J = 0.61391   Acc_train = 65.9424 %
Iter 1029   J = 0.6145   Acc_train = 65.455 %
Iter 1030   J = 0.61372   Acc_train = 65.9599 %
Iter 1031   J = 0.61432   Acc_train = 65.4764 %
Iter 1032   J = 0.61354   Acc_train = 65.9793 %
Iter 1033   J = 0.61414   Acc_train = 65.5055 %
Iter 1034   J = 0.61335   Acc_train = 66.0123 %
Iter 1035   J = 0.61396   Acc_train = 65.5366 %
Iter 1036   J = 0.61316   Acc_train = 66.0473 %
Iter 1037   J = 0.61378   Acc_train = 65.5541 %
Iter 1038   J = 0.61298   Acc_train = 66.0783 %
Iter 1039   J = 0.6136   Acc_train = 65.591 %
Iter 1040   J = 0.6128   Acc_train = 66.088 %
Iter 1041   J = 0.61343   Acc_train = 65.6356 %
Iter 1042   J = 0.61262   Acc_train = 66.1172 %
Iter 1043   J = 0.61325   Acc_train = 65.6473 %
Iter 1044   J = 0.61244   Acc_train = 66.1346 %
Iter 1045   J = 0.61308   Acc_train = 65.657 %
Iter 1046   J = 0.61226   Acc_train = 66.1521 %
Iter 1047   J = 0.61291   Acc_train = 65.6939 %
Iter 1048   J = 0.61209   Acc_train = 66.1715 %
Iter 1049   J = 0.61274   Acc_train = 65.7152 %
Iter 1050   J = 0.61192   Acc_train = 66.1696 %
Iter 1051   J = 0.61258   Acc_train = 65.7424 %
Iter 1052   J = 0.61174   Acc_train = 66.1987 %
Iter 1053   J = 0.61241   Acc_train = 65.7599 %
Iter 1054   J = 0.61157   Acc_train = 66.2201 %
Iter 1055   J = 0.61225   Acc_train = 65.7871 %
Iter 1056   J = 0.6114   Acc_train = 66.2337 %
Iter 1057   J = 0.61208   Acc_train = 65.8007 %
Iter 1058   J = 0.61124   Acc_train = 66.2453 %
Iter 1059   J = 0.61192   Acc_train = 65.8298 %
Iter 1060   J = 0.61107   Acc_train = 66.2667 %
Iter 1061   J = 0.61176   Acc_train = 65.8686 %
Iter 1062   J = 0.6109   Acc_train = 66.2841 %
Iter 1063   J = 0.6116   Acc_train = 65.8764 %
Iter 1064   J = 0.61074   Acc_train = 66.3075 %
Iter 1065   J = 0.61144   Acc_train = 65.8842 %
Iter 1066   J = 0.61058   Acc_train = 66.3269 %
Iter 1067   J = 0.61128   Acc_train = 65.8939 %
Iter 1068   J = 0.61042   Acc_train = 66.3385 %
Iter 1069   J = 0.61113   Acc_train = 65.9211 %
Iter 1070   J = 0.61025   Acc_train = 66.3424 %
Iter 1071   J = 0.61097   Acc_train = 65.9346 %
Iter 1072   J = 0.61009   Acc_train = 66.3482 %
Iter 1073   J = 0.61082   Acc_train = 65.9541 %
Iter 1074   J = 0.60993   Acc_train = 66.3735 %
Iter 1075   J = 0.61066   Acc_train = 65.9774 %
Iter 1076   J = 0.60978   Acc_train = 66.3774 %
Iter 1077   J = 0.61051   Acc_train = 66.0143 %
Iter 1078   J = 0.60962   Acc_train = 66.4084 %
Iter 1079   J = 0.61036   Acc_train = 66.0395 %
Iter 1080   J = 0.60946   Acc_train = 66.4298 %
Iter 1081   J = 0.61021   Acc_train = 66.0609 %
Iter 1082   J = 0.60931   Acc_train = 66.4608 %
Iter 1083   J = 0.61005   Acc_train = 66.0803 %
Iter 1084   J = 0.60915   Acc_train = 66.4725 %
Iter 1085   J = 0.6099   Acc_train = 66.1016 %
Iter 1086   J = 0.609   Acc_train = 66.4841 %
Iter 1087   J = 0.60976   Acc_train = 66.1152 %
Iter 1088   J = 0.60884   Acc_train = 66.5036 %
Iter 1089   J = 0.60961   Acc_train = 66.1249 %
Iter 1090   J = 0.60869   Acc_train = 66.521 %
Iter 1091   J = 0.60946   Acc_train = 66.156 %
Iter 1092   J = 0.60854   Acc_train = 66.5424 %
Iter 1093   J = 0.60931   Acc_train = 66.1812 %
Iter 1094   J = 0.60839   Acc_train = 66.556 %
Iter 1095   J = 0.60917   Acc_train = 66.2201 %
Iter 1096   J = 0.60824   Acc_train = 66.5851 %
Iter 1097   J = 0.60902   Acc_train = 66.2375 %
Iter 1098   J = 0.60809   Acc_train = 66.5968 %
Iter 1099   J = 0.60888   Acc_train = 66.2706 %
Iter 1100   J = 0.60794   Acc_train = 66.6181 %
Iter 1101   J = 0.60873   Acc_train = 66.2628 %
Iter 1102   J = 0.6078   Acc_train = 66.6337 %
Iter 1103   J = 0.60859   Acc_train = 66.2822 %
Iter 1104   J = 0.60765   Acc_train = 66.6531 %
Iter 1105   J = 0.60845   Acc_train = 66.3113 %
Iter 1106   J = 0.60751   Acc_train = 66.6725 %
Iter 1107   J = 0.60831   Acc_train = 66.3249 %
Iter 1108   J = 0.60736   Acc_train = 66.69 %
Iter 1109   J = 0.60817   Acc_train = 66.3521 %
Iter 1110   J = 0.60722   Acc_train = 66.7094 %
Iter 1111   J = 0.60803   Acc_train = 66.3638 %
Iter 1112   J = 0.60707   Acc_train = 66.7191 %
Iter 1113   J = 0.60789   Acc_train = 66.3909 %
Iter 1114   J = 0.60693   Acc_train = 66.7288 %
Iter 1115   J = 0.60775   Acc_train = 66.4162 %
Iter 1116   J = 0.60679   Acc_train = 66.7327 %
Iter 1117   J = 0.60761   Acc_train = 66.4375 %
Iter 1118   J = 0.60665   Acc_train = 66.7385 %
Iter 1119   J = 0.60747   Acc_train = 66.4492 %
Iter 1120   J = 0.60651   Acc_train = 66.754 %
Iter 1121   J = 0.60734   Acc_train = 66.4744 %
Iter 1122   J = 0.60637   Acc_train = 66.7832 %
Iter 1123   J = 0.6072   Acc_train = 66.5036 %
Iter 1124   J = 0.60623   Acc_train = 66.7948 %
Iter 1125   J = 0.60706   Acc_train = 66.5133 %
Iter 1126   J = 0.60609   Acc_train = 66.789 %
Iter 1127   J = 0.60693   Acc_train = 66.5346 %
Iter 1128   J = 0.60595   Acc_train = 66.789 %
Iter 1129   J = 0.60679   Acc_train = 66.5638 %
Iter 1130   J = 0.60582   Acc_train = 66.8065 %
Iter 1131   J = 0.60666   Acc_train = 66.5657 %
Iter 1132   J = 0.60568   Acc_train = 66.8239 %
Iter 1133   J = 0.60653   Acc_train = 66.5871 %
Iter 1134   J = 0.60554   Acc_train = 66.8414 %
Iter 1135   J = 0.6064   Acc_train = 66.6084 %
Iter 1136   J = 0.60541   Acc_train = 66.8705 %
Iter 1137   J = 0.60626   Acc_train = 66.6239 %
Iter 1138   J = 0.60527   Acc_train = 66.9016 %
Iter 1139   J = 0.60613   Acc_train = 66.6472 %
Iter 1140   J = 0.60514   Acc_train = 66.8997 %
Iter 1141   J = 0.606   Acc_train = 66.657 %
Iter 1142   J = 0.60501   Acc_train = 66.9133 %
Iter 1143   J = 0.60587   Acc_train = 66.6725 %
Iter 1144   J = 0.60487   Acc_train = 66.9385 %
Iter 1145   J = 0.60574   Acc_train = 66.6744 %
Iter 1146   J = 0.60474   Acc_train = 66.9579 %
Iter 1147   J = 0.60561   Acc_train = 66.7074 %
Iter 1148   J = 0.60461   Acc_train = 66.9773 %
Iter 1149   J = 0.60548   Acc_train = 66.7113 %
Iter 1150   J = 0.60448   Acc_train = 66.9812 %
Iter 1151   J = 0.60536   Acc_train = 66.7288 %
Iter 1152   J = 0.60435   Acc_train = 66.987 %
Iter 1153   J = 0.60523   Acc_train = 66.7424 %
Iter 1154   J = 0.60422   Acc_train = 67.0006 %
Iter 1155   J = 0.6051   Acc_train = 66.756 %
Iter 1156   J = 0.60409   Acc_train = 67.0006 %
Iter 1157   J = 0.60497   Acc_train = 66.7696 %
Iter 1158   J = 0.60396   Acc_train = 66.9987 %
Iter 1159   J = 0.60485   Acc_train = 66.7851 %
Iter 1160   J = 0.60383   Acc_train = 66.9968 %
Iter 1161   J = 0.60472   Acc_train = 66.7987 %
Iter 1162   J = 0.6037   Acc_train = 67.0045 %
Iter 1163   J = 0.6046   Acc_train = 66.8201 %
Iter 1164   J = 0.60358   Acc_train = 67.0084 %
Iter 1165   J = 0.60447   Acc_train = 66.8375 %
Iter 1166   J = 0.60345   Acc_train = 67.0278 %
Iter 1167   J = 0.60435   Acc_train = 66.8511 %
Iter 1168   J = 0.60332   Acc_train = 67.0414 %
Iter 1169   J = 0.60422   Acc_train = 66.89 %
Iter 1170   J = 0.6032   Acc_train = 67.0472 %
Iter 1171   J = 0.6041   Acc_train = 66.9094 %
Iter 1172   J = 0.60307   Acc_train = 67.0647 %
Iter 1173   J = 0.60398   Acc_train = 66.9307 %
Iter 1174   J = 0.60295   Acc_train = 67.0764 %
Iter 1175   J = 0.60386   Acc_train = 66.9463 %
Iter 1176   J = 0.60282   Acc_train = 67.088 %
Iter 1177   J = 0.60373   Acc_train = 66.9696 %
Iter 1178   J = 0.6027   Acc_train = 67.1016 %
Iter 1179   J = 0.60361   Acc_train = 66.9793 %
Iter 1180   J = 0.60257   Acc_train = 67.1249 %
Iter 1181   J = 0.60349   Acc_train = 67.0045 %
Iter 1182   J = 0.60245   Acc_train = 67.1424 %
Iter 1183   J = 0.60337   Acc_train = 67.0181 %
Iter 1184   J = 0.60233   Acc_train = 67.1521 %
Iter 1185   J = 0.60325   Acc_train = 67.0298 %
Iter 1186   J = 0.60221   Acc_train = 67.1735 %
Iter 1187   J = 0.60313   Acc_train = 67.0414 %
Iter 1188   J = 0.60208   Acc_train = 67.189 %
Iter 1189   J = 0.60301   Acc_train = 67.055 %
Iter 1190   J = 0.60196   Acc_train = 67.1987 %
Iter 1191   J = 0.60289   Acc_train = 67.0647 %
Iter 1192   J = 0.60184   Acc_train = 67.2162 %
Iter 1193   J = 0.60277   Acc_train = 67.0861 %
Iter 1194   J = 0.60172   Acc_train = 67.2259 %
Iter 1195   J = 0.60266   Acc_train = 67.1113 %
Iter 1196   J = 0.6016   Acc_train = 67.2356 %
Iter 1197   J = 0.60254   Acc_train = 67.1346 %
Iter 1198   J = 0.60148   Acc_train = 67.2569 %
Iter 1199   J = 0.60242   Acc_train = 67.1463 %
Iter 1200   J = 0.60136   Acc_train = 67.2667 %
Iter 1201   J = 0.6023   Acc_train = 67.1599 %
Iter 1202   J = 0.60124   Acc_train = 67.2822 %
Iter 1203   J = 0.60219   Acc_train = 67.1676 %
Iter 1204   J = 0.60113   Acc_train = 67.2861 %
Iter 1205   J = 0.60207   Acc_train = 67.1735 %
Iter 1206   J = 0.60101   Acc_train = 67.3074 %
Iter 1207   J = 0.60195   Acc_train = 67.1851 %
Iter 1208   J = 0.60089   Acc_train = 67.3094 %
Iter 1209   J = 0.60184   Acc_train = 67.2006 %
Iter 1210   J = 0.60077   Acc_train = 67.3191 %
Iter 1211   J = 0.60172   Acc_train = 67.2162 %
Iter 1212   J = 0.60066   Acc_train = 67.3307 %
Iter 1213   J = 0.60161   Acc_train = 67.2356 %
Iter 1214   J = 0.60054   Acc_train = 67.3482 %
Iter 1215   J = 0.60149   Acc_train = 67.2764 %
Iter 1216   J = 0.60042   Acc_train = 67.3618 %
Iter 1217   J = 0.60138   Acc_train = 67.2977 %
Iter 1218   J = 0.60031   Acc_train = 67.3793 %
Iter 1219   J = 0.60127   Acc_train = 67.3074 %
Iter 1220   J = 0.60019   Acc_train = 67.3987 %
Iter 1221   J = 0.60115   Acc_train = 67.3346 %
Iter 1222   J = 0.60008   Acc_train = 67.4084 %
Iter 1223   J = 0.60104   Acc_train = 67.3579 %
Iter 1224   J = 0.59996   Acc_train = 67.4103 %
Iter 1225   J = 0.60093   Acc_train = 67.3812 %
Iter 1226   J = 0.59985   Acc_train = 67.4201 %
Iter 1227   J = 0.60081   Acc_train = 67.3987 %
Iter 1228   J = 0.59974   Acc_train = 67.422 %
Iter 1229   J = 0.6007   Acc_train = 67.4084 %
Iter 1230   J = 0.59962   Acc_train = 67.4278 %
Iter 1231   J = 0.60059   Acc_train = 67.4181 %
Iter 1232   J = 0.59951   Acc_train = 67.4375 %
Iter 1233   J = 0.60048   Acc_train = 67.4278 %
Iter 1234   J = 0.5994   Acc_train = 67.4531 %
Iter 1235   J = 0.60037   Acc_train = 67.422 %
Iter 1236   J = 0.59928   Acc_train = 67.4628 %
Iter 1237   J = 0.60026   Acc_train = 67.4395 %
Iter 1238   J = 0.59917   Acc_train = 67.4686 %
Iter 1239   J = 0.60015   Acc_train = 67.4569 %
Iter 1240   J = 0.59906   Acc_train = 67.4861 %
Iter 1241   J = 0.60004   Acc_train = 67.4802 %
Iter 1242   J = 0.59895   Acc_train = 67.5035 %
Iter 1243   J = 0.59993   Acc_train = 67.4919 %
Iter 1244   J = 0.59884   Acc_train = 67.5171 %
Iter 1245   J = 0.59982   Acc_train = 67.4997 %
Iter 1246   J = 0.59873   Acc_train = 67.5307 %
Iter 1247   J = 0.59971   Acc_train = 67.5152 %
Iter 1248   J = 0.59862   Acc_train = 67.5346 %
Iter 1249   J = 0.5996   Acc_train = 67.5346 %
Iter 1250   J = 0.59851   Acc_train = 67.5385 %
Iter 1251   J = 0.59949   Acc_train = 67.5366 %
Iter 1252   J = 0.5984   Acc_train = 67.5443 %
Iter 1253   J = 0.59938   Acc_train = 67.5424 %
Iter 1254   J = 0.59829   Acc_train = 67.5579 %
Iter 1255   J = 0.59928   Acc_train = 67.554 %
Iter 1256   J = 0.59818   Acc_train = 67.5676 %
Iter 1257   J = 0.59917   Acc_train = 67.5501 %
Iter 1258   J = 0.59807   Acc_train = 67.5773 %
Iter 1259   J = 0.59906   Acc_train = 67.5618 %
Iter 1260   J = 0.59796   Acc_train = 67.5929 %
Iter 1261   J = 0.59896   Acc_train = 67.587 %
Iter 1262   J = 0.59785   Acc_train = 67.5967 %
Iter 1263   J = 0.59885   Acc_train = 67.6006 %
Iter 1264   J = 0.59774   Acc_train = 67.6006 %
Iter 1265   J = 0.59874   Acc_train = 67.6278 %
Iter 1266   J = 0.59764   Acc_train = 67.6142 %
Iter 1267   J = 0.59864   Acc_train = 67.6453 %
Iter 1268   J = 0.59753   Acc_train = 67.6181 %
Iter 1269   J = 0.59853   Acc_train = 67.655 %
Iter 1270   J = 0.59742   Acc_train = 67.6239 %
Iter 1271   J = 0.59843   Acc_train = 67.6666 %
Iter 1272   J = 0.59732   Acc_train = 67.6336 %
Iter 1273   J = 0.59832   Acc_train = 67.6861 %
Iter 1274   J = 0.59721   Acc_train = 67.6414 %
Iter 1275   J = 0.59822   Acc_train = 67.7094 %
Iter 1276   J = 0.5971   Acc_train = 67.6492 %
Iter 1277   J = 0.59811   Acc_train = 67.7307 %
Iter 1278   J = 0.597   Acc_train = 67.6628 %
Iter 1279   J = 0.59801   Acc_train = 67.7424 %
Iter 1280   J = 0.59689   Acc_train = 67.6764 %
Iter 1281   J = 0.5979   Acc_train = 67.7521 %
Iter 1282   J = 0.59679   Acc_train = 67.6899 %
Iter 1283   J = 0.5978   Acc_train = 67.7618 %
Iter 1284   J = 0.59668   Acc_train = 67.7016 %
Iter 1285   J = 0.5977   Acc_train = 67.7637 %
Iter 1286   J = 0.59658   Acc_train = 67.7152 %
Iter 1287   J = 0.59759   Acc_train = 67.7715 %
Iter 1288   J = 0.59648   Acc_train = 67.7346 %
Iter 1289   J = 0.59749   Acc_train = 67.8065 %
Iter 1290   J = 0.59637   Acc_train = 67.7637 %
Iter 1291   J = 0.59739   Acc_train = 67.8123 %
Iter 1292   J = 0.59627   Acc_train = 67.7754 %
Iter 1293   J = 0.59729   Acc_train = 67.8259 %
Iter 1294   J = 0.59617   Acc_train = 67.7851 %
Iter 1295   J = 0.59718   Acc_train = 67.8356 %
Iter 1296   J = 0.59606   Acc_train = 67.8006 %
Iter 1297   J = 0.59708   Acc_train = 67.8395 %
Iter 1298   J = 0.59596   Acc_train = 67.8142 %
Iter 1299   J = 0.59698   Acc_train = 67.8569 %
Iter 1300   J = 0.59586   Acc_train = 67.8298 %
Iter 1301   J = 0.59688   Acc_train = 67.8802 %
Iter 1302   J = 0.59576   Acc_train = 67.8395 %
Iter 1303   J = 0.59678   Acc_train = 67.8938 %
Iter 1304   J = 0.59565   Acc_train = 67.8492 %
Iter 1305   J = 0.59668   Acc_train = 67.9171 %
Iter 1306   J = 0.59555   Acc_train = 67.8705 %
Iter 1307   J = 0.59658   Acc_train = 67.9288 %
Iter 1308   J = 0.59545   Acc_train = 67.888 %
Iter 1309   J = 0.59648   Acc_train = 67.9482 %
Iter 1310   J = 0.59535   Acc_train = 67.8958 %
Iter 1311   J = 0.59638   Acc_train = 67.9598 %
Iter 1312   J = 0.59525   Acc_train = 67.923 %
Iter 1313   J = 0.59628   Acc_train = 67.9734 %
Iter 1314   J = 0.59515   Acc_train = 67.9288 %
Iter 1315   J = 0.59618   Acc_train = 67.9909 %
Iter 1316   J = 0.59505   Acc_train = 67.9424 %
Iter 1317   J = 0.59608   Acc_train = 68.022 %
Iter 1318   J = 0.59495   Acc_train = 67.9521 %
Iter 1319   J = 0.59598   Acc_train = 68.0317 %
Iter 1320   J = 0.59485   Acc_train = 67.9482 %
Iter 1321   J = 0.59589   Acc_train = 68.0472 %
Iter 1322   J = 0.59475   Acc_train = 67.9734 %
Iter 1323   J = 0.59579   Acc_train = 68.0725 %
Iter 1324   J = 0.59465   Acc_train = 67.9793 %
Iter 1325   J = 0.59569   Acc_train = 68.0763 %
Iter 1326   J = 0.59455   Acc_train = 67.9773 %
Iter 1327   J = 0.59559   Acc_train = 68.088 %
Iter 1328   J = 0.59445   Acc_train = 67.989 %
Iter 1329   J = 0.5955   Acc_train = 68.1035 %
Iter 1330   J = 0.59436   Acc_train = 67.9987 %
Iter 1331   J = 0.5954   Acc_train = 68.1113 %
Iter 1332   J = 0.59426   Acc_train = 68.0103 %
Iter 1333   J = 0.5953   Acc_train = 68.1404 %
Iter 1334   J = 0.59416   Acc_train = 68.0297 %
Iter 1335   J = 0.59521   Acc_train = 68.1598 %
Iter 1336   J = 0.59406   Acc_train = 68.0375 %
Iter 1337   J = 0.59511   Acc_train = 68.1793 %
Iter 1338   J = 0.59397   Acc_train = 68.0628 %
Iter 1339   J = 0.59501   Acc_train = 68.2103 %
Iter 1340   J = 0.59387   Acc_train = 68.0628 %
Iter 1341   J = 0.59492   Acc_train = 68.2239 %
Iter 1342   J = 0.59377   Acc_train = 68.0783 %
Iter 1343   J = 0.59482   Acc_train = 68.2336 %
Iter 1344   J = 0.59368   Acc_train = 68.0899 %
Iter 1345   J = 0.59473   Acc_train = 68.2472 %
Iter 1346   J = 0.59358   Acc_train = 68.0938 %
Iter 1347   J = 0.59463   Acc_train = 68.2569 %
Iter 1348   J = 0.59349   Acc_train = 68.1327 %
Iter 1349   J = 0.59454   Acc_train = 68.2725 %
Iter 1350   J = 0.59339   Acc_train = 68.1385 %
Iter 1351   J = 0.59444   Acc_train = 68.288 %
Iter 1352   J = 0.5933   Acc_train = 68.1385 %
Iter 1353   J = 0.59435   Acc_train = 68.3016 %
Iter 1354   J = 0.5932   Acc_train = 68.1501 %
Iter 1355   J = 0.59426   Acc_train = 68.321 %
Iter 1356   J = 0.59311   Acc_train = 68.1618 %
Iter 1357   J = 0.59416   Acc_train = 68.354 %
Iter 1358   J = 0.59301   Acc_train = 68.1734 %
Iter 1359   J = 0.59407   Acc_train = 68.3695 %
Iter 1360   J = 0.59292   Acc_train = 68.1948 %
Iter 1361   J = 0.59398   Acc_train = 68.3948 %
Iter 1362   J = 0.59282   Acc_train = 68.2103 %
Iter 1363   J = 0.59388   Acc_train = 68.4064 %
Iter 1364   J = 0.59273   Acc_train = 68.2142 %
Iter 1365   J = 0.59379   Acc_train = 68.4297 %
Iter 1366   J = 0.59264   Acc_train = 68.2181 %
Iter 1367   J = 0.5937   Acc_train = 68.4394 %
Iter 1368   J = 0.59254   Acc_train = 68.2278 %
Iter 1369   J = 0.59361   Acc_train = 68.4453 %
Iter 1370   J = 0.59245   Acc_train = 68.2375 %
Iter 1371   J = 0.59351   Acc_train = 68.4472 %
Iter 1372   J = 0.59236   Acc_train = 68.2433 %
Iter 1373   J = 0.59342   Acc_train = 68.4725 %
Iter 1374   J = 0.59227   Acc_train = 68.2569 %
Iter 1375   J = 0.59333   Acc_train = 68.488 %
Iter 1376   J = 0.59217   Acc_train = 68.2492 %
Iter 1377   J = 0.59324   Acc_train = 68.5016 %
Iter 1378   J = 0.59208   Acc_train = 68.2511 %
Iter 1379   J = 0.59315   Acc_train = 68.5171 %
Iter 1380   J = 0.59199   Acc_train = 68.2647 %
Iter 1381   J = 0.59306   Acc_train = 68.5249 %
Iter 1382   J = 0.5919   Acc_train = 68.2744 %
Iter 1383   J = 0.59297   Acc_train = 68.5307 %
Iter 1384   J = 0.59181   Acc_train = 68.2783 %
Iter 1385   J = 0.59288   Acc_train = 68.5404 %
Iter 1386   J = 0.59172   Acc_train = 68.2938 %
Iter 1387   J = 0.59279   Acc_train = 68.5579 %
Iter 1388   J = 0.59163   Acc_train = 68.2958 %
Iter 1389   J = 0.5927   Acc_train = 68.5637 %
Iter 1390   J = 0.59154   Acc_train = 68.3074 %
Iter 1391   J = 0.59261   Acc_train = 68.5715 %
Iter 1392   J = 0.59145   Acc_train = 68.3249 %
Iter 1393   J = 0.59252   Acc_train = 68.587 %
Iter 1394   J = 0.59136   Acc_train = 68.3443 %
Iter 1395   J = 0.59243   Acc_train = 68.6026 %
Iter 1396   J = 0.59127   Acc_train = 68.3501 %
Iter 1397   J = 0.59234   Acc_train = 68.6123 %
Iter 1398   J = 0.59118   Acc_train = 68.3579 %
Iter 1399   J = 0.59225   Acc_train = 68.6278 %
Iter 1400   J = 0.59109   Acc_train = 68.3657 %
Iter 1401   J = 0.59217   Acc_train = 68.6356 %
Iter 1402   J = 0.591   Acc_train = 68.3851 %
Iter 1403   J = 0.59208   Acc_train = 68.653 %
Iter 1404   J = 0.59091   Acc_train = 68.4006 %
Iter 1405   J = 0.59199   Acc_train = 68.6725 %
Iter 1406   J = 0.59082   Acc_train = 68.4103 %
Iter 1407   J = 0.5919   Acc_train = 68.686 %
Iter 1408   J = 0.59073   Acc_train = 68.4084 %
Iter 1409   J = 0.59182   Acc_train = 68.6958 %
Iter 1410   J = 0.59065   Acc_train = 68.4103 %
Iter 1411   J = 0.59173   Acc_train = 68.7055 %
Iter 1412   J = 0.59056   Acc_train = 68.4161 %
Iter 1413   J = 0.59164   Acc_train = 68.7113 %
Iter 1414   J = 0.59047   Acc_train = 68.4297 %
Iter 1415   J = 0.59155   Acc_train = 68.7288 %
Iter 1416   J = 0.59038   Acc_train = 68.4472 %
Iter 1417   J = 0.59147   Acc_train = 68.7462 %
Iter 1418   J = 0.5903   Acc_train = 68.4608 %
Iter 1419   J = 0.59138   Acc_train = 68.7501 %
Iter 1420   J = 0.59021   Acc_train = 68.4725 %
Iter 1421   J = 0.5913   Acc_train = 68.7637 %
Iter 1422   J = 0.59012   Acc_train = 68.4841 %
Iter 1423   J = 0.59121   Acc_train = 68.7831 %
Iter 1424   J = 0.59004   Acc_train = 68.4744 %
Iter 1425   J = 0.59112   Acc_train = 68.7948 %
Iter 1426   J = 0.58995   Acc_train = 68.4841 %
Iter 1427   J = 0.59104   Acc_train = 68.8103 %
Iter 1428   J = 0.58986   Acc_train = 68.5035 %
Iter 1429   J = 0.59095   Acc_train = 68.82 %
Iter 1430   J = 0.58978   Acc_train = 68.5171 %
Iter 1431   J = 0.59087   Acc_train = 68.8356 %
Iter 1432   J = 0.58969   Acc_train = 68.5307 %
Iter 1433   J = 0.59078   Acc_train = 68.8394 %
Iter 1434   J = 0.58961   Acc_train = 68.5579 %
Iter 1435   J = 0.5907   Acc_train = 68.8569 %
Iter 1436   J = 0.58952   Acc_train = 68.5676 %
Iter 1437   J = 0.59062   Acc_train = 68.8686 %
Iter 1438   J = 0.58944   Acc_train = 68.5773 %
Iter 1439   J = 0.59053   Acc_train = 68.8783 %
Iter 1440   J = 0.58935   Acc_train = 68.5831 %
Iter 1441   J = 0.59045   Acc_train = 68.8783 %
Iter 1442   J = 0.58927   Acc_train = 68.587 %
Iter 1443   J = 0.59036   Acc_train = 68.888 %
Iter 1444   J = 0.58918   Acc_train = 68.5948 %
Iter 1445   J = 0.59028   Acc_train = 68.8996 %
Iter 1446   J = 0.5891   Acc_train = 68.6045 %
